"tac";"handset_brand";"handset_model";"reporting_body";"approved_in";"gsm450";"gsm850";"gsm900";"gsm1800";"gsm1900";"gsmr";"gsm3";"foma";"iden800";"cdma800";"cdma1800";"cdma1900";"tdma";"satellite";
"'01025000";"Siemens";"A56";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010251";"Samsung";"SGH-X426";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010252";"Samsung";"SGH-X426";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010253";"Nokia";"3620";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'01025600";"SonyEricsson";"GC82";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'01025700";"SonyEricsson";"T2002";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010259";"Nokia";"3595";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010260";"Nokia";"3995";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010262";"Nokia";"3595";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010263";"Nokia";"3595";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010265";"Samsung";"SGH-R225";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'01027100";"Nokia";"3390";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010272";"e-Mobile";"motorola c200";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010273";"SonyEricsson";"T237";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'01027400";"Nokia";"1100";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010276";"SonyEricsson";"T637";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010277";"Motorola";"C370";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010278";"Motorola";"E380";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'01027900";"Sagem";"MyX-2";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010280";"Motorola";"C350";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010281";"Alcatel";"331";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010282";"Nokia";"6800";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010283";"Nokia";"3595";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010286";"Samsung";"SGH-R225m";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010291";"RIM";"7280";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010292";"RIM";"6280";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'01029400";"Nixxo";"NGX 9230";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010295";"Samsung";"SGH-P107";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010297";"Siemens";"A56i";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010298";"Sharp";"PV-100";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'01030000";"Motorola";"C200";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010302";"Siemens";"A56";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'01030300";"Siemens";"C61";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010305";"LG";"G4011";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010306";"Samsung";"SGH-D415";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'01030700";"Trimble";"E11";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'01030800";"NEC";"A232A";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010310";"Motorola";"92575XZBSA";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010311";"Alcatel";"332";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'01031200";"LG";"G4010";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010313";"SonyEricsson";"T106";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'01031800";"Sierra Wireless";"2005";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010319";"Nokia";"1100";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010320";"Nokia";"1100b";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010322";"Nokia";"3595";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010323";"Nokia";"3595";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'01032400";"Nokia";"3595";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010325";"Nokia";"3595 / 2260";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010330";"Samsung";"SGH-X426";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'01033100";"Samsung";"SGH-X426";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'01033200";"Sierra Wireless";"Voq A11";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'01033300";"SonyEricsson";"T226";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010335";"Nokia";"6010";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010336";"Nokia";"6010";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010338";"Samsung";"SGH-E316";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010339";"Nokia";"n-gage";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'01034000";"Samsung";"SGH-X427";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010341";"Samsung";"SGH-R225";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'01034400";"Samsung";"SGH-E600 / E608";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010345";"LG";"L1200";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010346";"LG";"C1300";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010347";"Innostream";"INNO 98";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'01034800";"Siemens";"A56";"PCS Type Certification Review Board (PTCRB)";"North America";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010354";"Samsung";"SGH-E105";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010355";"Samsung";"SGH-E715";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010357";"Siemens";"A56i";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'01035800";"Samsung";"SGH-P735";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010362";"Sagem";"MyX-4a";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'01036300";"Motorola";"C200";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010364";"Motorola";"C236";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'01036600";"Samsung";"SGH-E317";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'01036700";"Nokia";"6651";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";
"'01036900";"Adbon";"he45";"PCS Type Certification Review Board (PTCRB)";"North America";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010371";"SonyEricsson";"GC83";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010372";"Nokia";"1100b";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010373";"Nokia";"1100b";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'01037500";"NEC";"535";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010378";"LG";"4015";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010379";"LG";"L1150";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010380";"SonyEricsson";"T106";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010381";"Samsung";"SGH-X426";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'01039300";"Samsung";"SGH-E608";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010394";"SonyEricsson";"t226";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'01039700";"Motorola";"C115";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'01039900";"Samsung";"SGH-X426m";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'01040000";"Sagem";"MyX-1";"PCS Type Certification Review Board (PTCRB)";"North America";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010401";"SonyEricsson";"T637";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'01040200";"Siemens";"827";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010408";"SonyEricsson";"z500a";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'01041300";"Motorola";"C200";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010415";"Nokia";"6010";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010416";"Nokia";"6010";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010417";"Nokia";"6010";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010418";"Nokia";"6010";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010419";"Nokia";"6010";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'01042000";"Nokia";"6010";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010421";"LG";"4020";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'01042200";"Nokia";"1400";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'01042600";"Alcatel";"557a";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'01042700";"Nokia";"3595";"PCS Type Certification Review Board (PTCRB)";"North America";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'01043100";"Samsung";"SGH-E105";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'01043900";"Motorola";"C115";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010440";"Nokia";"1100";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010441";"Nokia";"1100";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'01044200";"Nokia";"1100";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'01044500";"SonyEricsson";"T237";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010447";"Nokia";"1100";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'01045400";"Samsung";"SGH-X426";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010456";"LG";"G4015";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'01045700";"LG";"C1300";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010460";"Samsung";"SGH-X427m";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010468";"SonyEricsson";"T637";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'01046900";"SonyEricsson";"T237";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'01047000";"Motorola";"C115";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010473";"Siemens";"S66";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010474";"Nokia";"2600";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010475";"LG";"C1300";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010476";"LG";"L1400";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'01047800";"Samsung";"SGH-C207L";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010479";"Samsung";"SGH-X427m";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010481";"Samsung";"SGH-E317";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'01048200";"Motorola";"C200";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'01048300";"LG";"A7110";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'01048400";"Samsung";"SGH-E316";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010485";"Samsung";"SGH-E316";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010487";"SonyEricsson";"T290a";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'01049300";"Firefly";"Firefly";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010495";"Nokia";"6010";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010496";"Nokia";"6010";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010498";"Nokia";"1100";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010499";"Nokia";"Nokia 2651 RH54";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'01050000";"Nokia";"1108b";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010503";"Motorola";"V171";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'01050400";"Samsung";"SGH-E317";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010507";"SonyEricsson";"S710a";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'01050800";"Samsung";"SGH-E431i";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'01050900";"Sagem";"OT 268";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'01051000";"Nokia";"1108b";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'01051200";"Alcatel";"One Touch 155a";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'01051300";"Sendo";"SND251";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'01051400";"Alcatel";"OT 355a";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'01051500";"Alcatel";"156a";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'01051600";"Sagem";"MyX-T";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"'010518";"LG";"C1300";"PCS Type Certification Review Board (PTCRB)";"North America";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";
